Muestra,Tension_U,Tension_V,Tension_W
73903,0.000000e+00,-9.928346e-04,0.000000e+00
73904,0.000000e+00,-9.928346e-04,0.000000e+00
73905,0.000000e+00,-9.928346e-04,0.000000e+00
73906,0.000000e+00,-9.928346e-04,0.000000e+00
73907,0.000000e+00,-9.928346e-04,0.000000e+00
73908,5.606616e-01,0.000000e+00,-5.616544e-01
73909,5.606616e-01,-5.616544e-01,0.000000e+00
73910,5.606616e-01,-5.588952e-01,0.000000e+00
73911,5.606616e-01,-5.588952e-01,0.000000e+00
73912,5.606616e-01,-5.588952e-01,0.000000e+00
73913,5.606616e-01,-5.588952e-01,0.000000e+00
73914,5.606616e-01,-5.588952e-01,0.000000e+00
73915,5.606616e-01,-5.588952e-01,0.000000e+00
73916,5.606616e-01,-5.588952e-01,0.000000e+00
73917,5.606616e-01,-5.588952e-01,0.000000e+00
73918,5.606616e-01,-5.588952e-01,0.000000e+00
73919,5.606616e-01,-5.588952e-01,0.000000e+00
73920,5.606616e-01,-5.588952e-01,0.000000e+00
73921,5.606616e-01,-5.588952e-01,0.000000e+00
73922,5.606616e-01,-5.588952e-01,0.000000e+00
73923,5.606616e-01,-5.588952e-01,0.000000e+00
73924,5.606616e-01,-5.588952e-01,0.000000e+00
73925,5.606616e-01,-5.588952e-01,0.000000e+00
73926,5.606616e-01,-5.588952e-01,0.000000e+00
73927,5.581185e-01,-5.588952e-01,0.000000e+00
73928,-7.767081e-04,0.000000e+00,0.000000e+00
73929,-7.767081e-04,0.000000e+00,0.000000e+00
73930,-7.767081e-04,0.000000e+00,0.000000e+00
73931,-7.767081e-04,0.000000e+00,0.000000e+00
73932,-7.767081e-04,0.000000e+00,0.000000e+00
73933,-7.767081e-04,0.000000e+00,0.000000e+00
73934,-7.767081e-04,0.000000e+00,0.000000e+00
73935,0.000000e+00,0.000000e+00,-7.767081e-04
73936,-7.767081e-04,0.000000e+00,0.000000e+00
73937,-7.767081e-04,0.000000e+00,0.000000e+00
73938,-7.767081e-04,0.000000e+00,0.000000e+00
73939,-7.767081e-04,0.000000e+00,0.000000e+00
73940,-7.767081e-04,0.000000e+00,0.000000e+00
73941,-7.767081e-04,0.000000e+00,0.000000e+00
73942,-7.767081e-04,0.000000e+00,0.000000e+00
73943,5.581185e-01,-5.591068e-01,0.000000e+00
73944,5.581185e-01,-5.591068e-01,0.000000e+00
73945,5.581185e-01,-5.591068e-01,0.000000e+00
73946,5.581185e-01,-5.591068e-01,0.000000e+00
73947,5.581185e-01,-5.591068e-01,0.000000e+00
73948,5.581185e-01,-5.591068e-01,0.000000e+00
73949,5.581185e-01,-5.591068e-01,0.000000e+00
73950,5.581185e-01,-5.591068e-01,0.000000e+00
73951,5.581185e-01,-5.591068e-01,0.000000e+00
73952,5.581185e-01,-5.591068e-01,0.000000e+00
73953,5.581185e-01,-5.591068e-01,0.000000e+00
73954,5.581185e-01,-5.591068e-01,0.000000e+00
73955,5.581185e-01,-5.591068e-01,0.000000e+00
73956,5.581185e-01,-5.591068e-01,0.000000e+00
73957,5.581185e-01,-5.591068e-01,0.000000e+00
73958,5.581185e-01,-5.591068e-01,0.000000e+00
73959,5.581185e-01,-5.563518e-01,0.000000e+00
73960,5.581185e-01,-5.563518e-01,0.000000e+00
73961,5.581185e-01,-5.563518e-01,0.000000e+00
73962,5.581185e-01,0.000000e+00,-5.563518e-01
73963,0.000000e+00,1.766741e-03,0.000000e+00
73964,0.000000e+00,1.766741e-03,0.000000e+00
73965,0.000000e+00,1.766741e-03,0.000000e+00
73966,0.000000e+00,1.766741e-03,0.000000e+00
73967,0.000000e+00,1.766741e-03,0.000000e+00
73968,0.000000e+00,1.766741e-03,0.000000e+00
73969,0.000000e+00,1.766741e-03,0.000000e+00
73970,0.000000e+00,1.766741e-03,0.000000e+00
73971,0.000000e+00,1.766741e-03,0.000000e+00
73972,0.000000e+00,1.766741e-03,0.000000e+00
73973,0.000000e+00,1.766741e-03,0.000000e+00
73974,0.000000e+00,1.766741e-03,0.000000e+00
73975,0.000000e+00,1.766741e-03,0.000000e+00
73976,0.000000e+00,-7.815361e-04,0.000000e+00
73977,-4.421528e-01,4.413713e-01,0.000000e+00
73978,-4.421528e-01,4.413713e-01,0.000000e+00
73979,-4.421528e-01,4.413713e-01,0.000000e+00
73980,0.000000e+00,0.000000e+00,-7.815361e-04
73981,0.000000e+00,0.000000e+00,-7.815361e-04
73982,0.000000e+00,0.000000e+00,-7.815361e-04
73983,0.000000e+00,0.000000e+00,-7.815361e-04
73984,0.000000e+00,0.000000e+00,-7.815361e-04
73985,0.000000e+00,0.000000e+00,-7.815361e-04
73986,0.000000e+00,0.000000e+00,-7.815361e-04
73987,0.000000e+00,0.000000e+00,-7.815361e-04
73988,0.000000e+00,0.000000e+00,-7.815361e-04
73989,0.000000e+00,0.000000e+00,-7.815361e-04
73990,0.000000e+00,0.000000e+00,-7.815361e-04
73991,0.000000e+00,0.000000e+00,-7.815361e-04
73992,0.000000e+00,0.000000e+00,-9.837747e-04
73993,-4.423550e-01,4.413713e-01,0.000000e+00
73994,-4.423550e-01,4.413713e-01,0.000000e+00
73995,-4.423550e-01,4.413713e-01,0.000000e+00
73996,-4.423550e-01,4.413713e-01,0.000000e+00
73997,0.000000e+00,-9.837747e-04,0.000000e+00
73998,0.000000e+00,-9.837747e-04,0.000000e+00
73999,0.000000e+00,-9.837747e-04,0.000000e+00
74000,0.000000e+00,-9.837747e-04,0.000000e+00
74001,0.000000e+00,-9.837747e-04,0.000000e+00
74002,0.000000e+00,-9.837747e-04,0.000000e+00
74003,0.000000e+00,-9.837747e-04,0.000000e+00
74004,0.000000e+00,-9.837747e-04,0.000000e+00
74005,0.000000e+00,-9.837747e-04,0.000000e+00
74006,0.000000e+00,-9.837747e-04,0.000000e+00
74007,0.000000e+00,-9.837747e-04,0.000000e+00
74008,0.000000e+00,1.767099e-03,0.000000e+00
74009,0.000000e+00,1.767099e-03,0.000000e+00
74010,5.555702e-01,0.000000e+00,-5.538031e-01
74011,5.555702e-01,0.000000e+00,-5.538031e-01
74012,5.555702e-01,-5.538031e-01,0.000000e+00
74013,5.555702e-01,-5.538031e-01,0.000000e+00
74014,5.555702e-01,-5.538031e-01,0.000000e+00
74015,5.555702e-01,-5.538031e-01,0.000000e+00
74016,5.555702e-01,-5.538031e-01,0.000000e+00
74017,5.555702e-01,-5.538031e-01,0.000000e+00
74018,5.555702e-01,-5.538031e-01,0.000000e+00
74019,5.555702e-01,-5.538031e-01,0.000000e+00
74020,5.555702e-01,-5.538031e-01,0.000000e+00
74021,5.555702e-01,-5.538031e-01,0.000000e+00
74022,5.555702e-01,-5.538031e-01,0.000000e+00
74023,5.555702e-01,-5.538031e-01,0.000000e+00
74024,5.530167e-01,-5.538031e-01,0.000000e+00
74025,5.530167e-01,-5.538031e-01,0.000000e+00
74026,5.530167e-01,-5.538031e-01,0.000000e+00
74027,5.530167e-01,-5.538031e-01,0.000000e+00
74028,5.530167e-01,-5.538031e-01,0.000000e+00
74029,5.530167e-01,-5.538031e-01,0.000000e+00
74030,5.530167e-01,-5.538031e-01,0.000000e+00
74031,-7.864237e-04,0.000000e+00,0.000000e+00
74032,-7.864237e-04,0.000000e+00,0.000000e+00
74033,-7.864237e-04,0.000000e+00,0.000000e+00
74034,-7.864237e-04,0.000000e+00,0.000000e+00
74035,-7.864237e-04,0.000000e+00,0.000000e+00
74036,-7.864237e-04,0.000000e+00,0.000000e+00
74037,-7.864237e-04,0.000000e+00,0.000000e+00
74038,-7.864237e-04,0.000000e+00,0.000000e+00
74039,-7.864237e-04,0.000000e+00,0.000000e+00
74040,-7.864237e-04,0.000000e+00,0.000000e+00
74041,-9.792447e-04,0.000000e+00,0.000000e+00
74042,-9.792447e-04,0.000000e+00,0.000000e+00
74043,-9.792447e-04,0.000000e+00,0.000000e+00
74044,-9.792447e-04,0.000000e+00,0.000000e+00
74045,5.530167e-01,-5.539960e-01,0.000000e+00
74046,5.530167e-01,-5.539960e-01,0.000000e+00
74047,5.530167e-01,-5.539960e-01,0.000000e+00
74048,5.530167e-01,-5.539960e-01,0.000000e+00
74049,5.530167e-01,-5.539960e-01,0.000000e+00
74050,5.530167e-01,-5.539960e-01,0.000000e+00
74051,5.530167e-01,-5.539960e-01,0.000000e+00
74052,5.530167e-01,-5.539960e-01,0.000000e+00
74053,5.530167e-01,-5.539960e-01,0.000000e+00
74054,5.530167e-01,-5.539960e-01,0.000000e+00
74055,5.530167e-01,-5.539960e-01,0.000000e+00
74056,5.530167e-01,-5.539960e-01,0.000000e+00
74057,5.530167e-01,-5.512493e-01,0.000000e+00
74058,5.530167e-01,-5.512493e-01,0.000000e+00
74059,5.530167e-01,-5.512493e-01,0.000000e+00
74060,5.530167e-01,-5.512493e-01,0.000000e+00
74061,5.530167e-01,-5.512493e-01,0.000000e+00
74062,5.530167e-01,-5.512493e-01,0.000000e+00
74063,5.530167e-01,-5.512493e-01,0.000000e+00
74064,5.530167e-01,-5.512493e-01,0.000000e+00
74065,5.530167e-01,0.000000e+00,-5.512493e-01
74066,0.000000e+00,1.767457e-03,0.000000e+00
74067,0.000000e+00,1.767457e-03,0.000000e+00
74068,0.000000e+00,1.767457e-03,0.000000e+00
74069,0.000000e+00,1.767457e-03,0.000000e+00
74070,0.000000e+00,1.767457e-03,0.000000e+00
74071,0.000000e+00,1.767457e-03,0.000000e+00
74072,0.000000e+00,1.767457e-03,0.000000e+00
74073,0.000000e+00,-7.913113e-04,0.000000e+00
74074,0.000000e+00,-7.913113e-04,0.000000e+00
74075,0.000000e+00,-7.913113e-04,0.000000e+00
74076,0.000000e+00,-7.913113e-04,0.000000e+00
74077,0.000000e+00,-7.913113e-04,0.000000e+00
74078,0.000000e+00,-7.913113e-04,0.000000e+00
74079,-4.476601e-01,4.468688e-01,0.000000e+00
74080,-4.476601e-01,4.468688e-01,0.000000e+00
74081,-4.476601e-01,4.468688e-01,0.000000e+00
74082,0.000000e+00,0.000000e+00,-7.913113e-04
74083,0.000000e+00,0.000000e+00,-7.913113e-04
74084,0.000000e+00,0.000000e+00,-7.913113e-04
74085,0.000000e+00,0.000000e+00,-7.913113e-04
74086,0.000000e+00,0.000000e+00,-7.913113e-04
74087,0.000000e+00,0.000000e+00,-7.913113e-04
74088,0.000000e+00,0.000000e+00,-7.913113e-04
74089,0.000000e+00,0.000000e+00,-7.913113e-04
74090,0.000000e+00,0.000000e+00,-9.747744e-04
74091,0.000000e+00,0.000000e+00,-9.747744e-04
74092,0.000000e+00,0.000000e+00,-9.747744e-04
74093,0.000000e+00,0.000000e+00,-9.747744e-04
74094,0.000000e+00,0.000000e+00,-9.747744e-04
74095,0.000000e+00,0.000000e+00,-9.747744e-04
74096,-4.478436e-01,4.468688e-01,0.000000e+00
74097,-4.478436e-01,4.468688e-01,0.000000e+00
74098,-4.478436e-01,4.468688e-01,0.000000e+00
74099,0.000000e+00,-9.747744e-04,0.000000e+00
74100,0.000000e+00,-9.747744e-04,0.000000e+00
74101,0.000000e+00,-9.747744e-04,0.000000e+00
74102,0.000000e+00,-9.747744e-04,0.000000e+00
74103,0.000000e+00,-9.747744e-04,0.000000e+00
74104,0.000000e+00,-9.747744e-04,0.000000e+00
74105,0.000000e+00,-9.747744e-04,0.000000e+00
74106,0.000000e+00,1.767695e-03,0.000000e+00
74107,0.000000e+00,1.767695e-03,0.000000e+00
74108,0.000000e+00,1.767695e-03,0.000000e+00
74109,0.000000e+00,1.767695e-03,0.000000e+00
74110,0.000000e+00,1.767695e-03,0.000000e+00
74111,0.000000e+00,1.767695e-03,0.000000e+00
74112,5.504580e-01,0.000000e+00,-5.486903e-01
74113,5.504580e-01,0.000000e+00,-5.486903e-01
74114,5.504580e-01,-5.486903e-01,0.000000e+00
74115,5.504580e-01,-5.486903e-01,0.000000e+00
74116,5.504580e-01,-5.486903e-01,0.000000e+00
74117,5.504580e-01,-5.486903e-01,0.000000e+00
74118,5.504580e-01,-5.486903e-01,0.000000e+00
74119,5.504580e-01,-5.486903e-01,0.000000e+00
74120,5.504580e-01,-5.486903e-01,0.000000e+00
74121,5.504580e-01,-5.486903e-01,0.000000e+00
74122,5.478941e-01,-5.486903e-01,0.000000e+00
74123,5.478941e-01,-5.486903e-01,0.000000e+00
74124,5.478941e-01,-5.486903e-01,0.000000e+00
74125,5.478941e-01,-5.486903e-01,0.000000e+00
74126,5.478941e-01,-5.486903e-01,0.000000e+00
74127,5.478941e-01,-5.486903e-01,0.000000e+00
74128,5.478941e-01,-5.486903e-01,0.000000e+00
74129,5.478941e-01,-5.486903e-01,0.000000e+00
74130,5.478941e-01,-5.486903e-01,0.000000e+00
74131,5.478941e-01,-5.486903e-01,0.000000e+00
74132,5.478941e-01,-5.486903e-01,0.000000e+00
74133,-7.961988e-04,0.000000e+00,0.000000e+00
74134,-7.961988e-04,0.000000e+00,0.000000e+00
74135,-7.961988e-04,0.000000e+00,0.000000e+00
74136,-7.961988e-04,0.000000e+00,0.000000e+00
74137,-7.961988e-04,0.000000e+00,0.000000e+00
74138,-9.701848e-04,0.000000e+00,0.000000e+00
74139,-9.701848e-04,0.000000e+00,0.000000e+00
74140,0.000000e+00,0.000000e+00,-9.701848e-04
74141,-9.701848e-04,0.000000e+00,0.000000e+00
74142,-9.701848e-04,0.000000e+00,0.000000e+00
74143,-9.701848e-04,0.000000e+00,0.000000e+00
74144,-9.701848e-04,0.000000e+00,0.000000e+00
74145,-9.701848e-04,0.000000e+00,0.000000e+00
74146,-9.701848e-04,0.000000e+00,0.000000e+00
74147,5.478941e-01,-5.488642e-01,0.000000e+00
74148,5.478941e-01,-5.488642e-01,0.000000e+00
74149,5.478941e-01,-5.488642e-01,0.000000e+00
74150,5.478941e-01,-5.488642e-01,0.000000e+00
74151,5.478941e-01,-5.488642e-01,0.000000e+00
74152,5.478941e-01,-5.488642e-01,0.000000e+00
74153,5.478941e-01,-5.488642e-01,0.000000e+00
74154,5.478941e-01,-5.488642e-01,0.000000e+00
74155,5.478941e-01,-5.461259e-01,0.000000e+00
74156,5.478941e-01,-5.461259e-01,0.000000e+00
74157,5.478941e-01,-5.461259e-01,0.000000e+00
74158,5.478941e-01,-5.461259e-01,0.000000e+00
74159,5.478941e-01,-5.461259e-01,0.000000e+00
74160,5.478941e-01,-5.461259e-01,0.000000e+00
74161,5.478941e-01,-5.461259e-01,0.000000e+00
74162,5.478941e-01,-5.461259e-01,0.000000e+00
74163,5.478941e-01,-5.461259e-01,0.000000e+00
74164,5.478941e-01,-5.461259e-01,0.000000e+00
74165,5.478941e-01,-5.461259e-01,0.000000e+00
74166,5.478941e-01,-5.461259e-01,0.000000e+00
74167,5.478941e-01,0.000000e+00,-5.461259e-01
74168,5.478941e-01,0.000000e+00,-5.461259e-01
74169,0.000000e+00,1.768112e-03,0.000000e+00
74170,0.000000e+00,1.768112e-03,0.000000e+00
74171,0.000000e+00,-8.009672e-04,0.000000e+00
74172,0.000000e+00,-8.009672e-04,0.000000e+00
74173,0.000000e+00,-8.009672e-04,0.000000e+00
74174,0.000000e+00,-8.009672e-04,0.000000e+00
74175,0.000000e+00,-8.009672e-04,0.000000e+00
74176,0.000000e+00,-8.009672e-04,0.000000e+00
74177,0.000000e+00,-8.009672e-04,0.000000e+00
74178,0.000000e+00,-8.009672e-04,0.000000e+00
74179,0.000000e+00,-8.009672e-04,0.000000e+00
74180,0.000000e+00,-8.009672e-04,0.000000e+00
74181,0.000000e+00,-8.009672e-04,0.000000e+00
74182,-4.531506e-01,4.523496e-01,0.000000e+00
74183,-4.531506e-01,4.523496e-01,0.000000e+00
74184,-4.531506e-01,4.523496e-01,0.000000e+00
74185,0.000000e+00,0.000000e+00,-8.009672e-04
74186,0.000000e+00,0.000000e+00,-8.009672e-04
74187,0.000000e+00,0.000000e+00,-9.656549e-04
74188,0.000000e+00,0.000000e+00,-9.656549e-04
74189,0.000000e+00,0.000000e+00,-9.656549e-04
74190,0.000000e+00,0.000000e+00,-9.656549e-04
74191,0.000000e+00,0.000000e+00,-9.656549e-04
74192,0.000000e+00,0.000000e+00,-9.656549e-04
74193,0.000000e+00,0.000000e+00,-9.656549e-04
74194,0.000000e+00,0.000000e+00,-9.656549e-04
74195,0.000000e+00,0.000000e+00,-9.656549e-04
74196,0.000000e+00,0.000000e+00,-9.656549e-04
74197,0.000000e+00,0.000000e+00,-9.656549e-04
74198,-4.533153e-01,4.523496e-01,0.000000e+00
74199,-4.533153e-01,4.523496e-01,0.000000e+00
74200,-4.533153e-01,4.523496e-01,0.000000e+00
74201,0.000000e+00,-9.656549e-04,0.000000e+00
74202,0.000000e+00,-9.656549e-04,0.000000e+00
74203,0.000000e+00,1.768351e-03,0.000000e+00
74204,0.000000e+00,1.768351e-03,0.000000e+00
74205,0.000000e+00,1.768351e-03,0.000000e+00
74206,0.000000e+00,1.768351e-03,0.000000e+00
74207,0.000000e+00,1.768351e-03,0.000000e+00
74208,0.000000e+00,1.768351e-03,0.000000e+00
74209,0.000000e+00,1.768351e-03,0.000000e+00
74210,0.000000e+00,1.768351e-03,0.000000e+00
74211,0.000000e+00,1.768351e-03,0.000000e+00
74212,0.000000e+00,1.768351e-03,0.000000e+00
74213,0.000000e+00,1.768351e-03,0.000000e+00
74214,0.000000e+00,1.768351e-03,0.000000e+00
74215,5.453250e-01,0.000000e+00,-5.435566e-01
74216,5.453250e-01,-5.435566e-01,0.000000e+00
74217,5.453250e-01,-5.435566e-01,0.000000e+00
74218,5.453250e-01,-5.435566e-01,0.000000e+00
74219,5.453250e-01,-5.435566e-01,0.000000e+00
74220,5.427508e-01,-5.435566e-01,0.000000e+00
74221,5.427508e-01,-5.435566e-01,0.000000e+00
74222,5.427508e-01,-5.435566e-01,0.000000e+00
74223,5.427508e-01,-5.435566e-01,0.000000e+00
74224,5.427508e-01,-5.435566e-01,0.000000e+00
74225,5.427508e-01,-5.435566e-01,0.000000e+00
74226,5.427508e-01,-5.435566e-01,0.000000e+00
74227,5.427508e-01,-5.435566e-01,0.000000e+00
74228,5.427508e-01,-5.435566e-01,0.000000e+00
74229,5.427508e-01,-5.435566e-01,0.000000e+00
74230,5.427508e-01,-5.435566e-01,0.000000e+00
74231,5.427508e-01,-5.435566e-01,0.000000e+00
74232,5.427508e-01,-5.435566e-01,0.000000e+00
74233,5.427508e-01,-5.435566e-01,0.000000e+00
74234,5.427508e-01,-5.435566e-01,0.000000e+00
74235,5.427508e-01,-5.435566e-01,0.000000e+00
74236,-9.610653e-04,0.000000e+00,0.000000e+00
74237,-9.610653e-04,0.000000e+00,0.000000e+00
74238,-9.610653e-04,0.000000e+00,0.000000e+00
74239,-9.610653e-04,0.000000e+00,0.000000e+00
74240,-9.610653e-04,0.000000e+00,0.000000e+00
74241,-9.610653e-04,0.000000e+00,0.000000e+00
74242,0.000000e+00,0.000000e+00,-9.610653e-04
74243,-9.610653e-04,0.000000e+00,0.000000e+00
74244,-9.610653e-04,0.000000e+00,0.000000e+00
74245,-9.610653e-04,0.000000e+00,0.000000e+00
74246,-9.610653e-04,0.000000e+00,0.000000e+00
74247,-9.610653e-04,0.000000e+00,0.000000e+00
74248,-9.610653e-04,0.000000e+00,0.000000e+00
74249,-9.610653e-04,0.000000e+00,0.000000e+00
74250,5.427508e-01,-5.437118e-01,0.000000e+00
74251,5.427508e-01,-5.437118e-01,0.000000e+00
74252,5.427508e-01,-5.409821e-01,0.000000e+00
74253,5.427508e-01,-5.409821e-01,0.000000e+00
74254,5.427508e-01,-5.409821e-01,0.000000e+00
74255,5.427508e-01,-5.409821e-01,0.000000e+00
74256,5.427508e-01,-5.409821e-01,0.000000e+00
74257,5.427508e-01,-5.409821e-01,0.000000e+00
74258,5.427508e-01,-5.409821e-01,0.000000e+00
74259,5.427508e-01,-5.409821e-01,0.000000e+00
74260,5.427508e-01,-5.409821e-01,0.000000e+00
74261,5.427508e-01,-5.409821e-01,0.000000e+00
74262,5.427508e-01,-5.409821e-01,0.000000e+00
74263,5.427508e-01,-5.409821e-01,0.000000e+00
74264,5.427508e-01,-5.409821e-01,0.000000e+00
74265,5.427508e-01,-5.409821e-01,0.000000e+00
74266,5.427508e-01,-5.409821e-01,0.000000e+00
74267,5.427508e-01,-5.409821e-01,0.000000e+00
74268,5.427508e-01,-5.409821e-01,0.000000e+00
74269,5.401714e-01,-5.409821e-01,0.000000e+00
74270,5.401714e-01,0.000000e+00,-5.409821e-01
74271,0.000000e+00,-8.106828e-04,0.000000e+00
74272,0.000000e+00,-8.106828e-04,0.000000e+00
74273,0.000000e+00,-8.106828e-04,0.000000e+00
74274,0.000000e+00,-8.106828e-04,0.000000e+00
74275,0.000000e+00,-8.106828e-04,0.000000e+00
74276,0.000000e+00,-8.106828e-04,0.000000e+00
74277,0.000000e+00,-8.106828e-04,0.000000e+00
74278,0.000000e+00,-8.106828e-04,0.000000e+00
74279,0.000000e+00,-8.106828e-04,0.000000e+00
74280,0.000000e+00,-8.106828e-04,0.000000e+00
74281,0.000000e+00,-8.106828e-04,0.000000e+00
74282,0.000000e+00,-8.106828e-04,0.000000e+00
74283,0.000000e+00,-8.106828e-04,0.000000e+00
74284,0.000000e+00,-8.106828e-04,0.000000e+00
74285,-4.587699e-01,4.578133e-01,0.000000e+00
74286,-4.587699e-01,4.578133e-01,0.000000e+00
74287,0.000000e+00,0.000000e+00,-9.565353e-04
74288,0.000000e+00,0.000000e+00,-9.565353e-04
74289,0.000000e+00,0.000000e+00,-9.565353e-04
74290,0.000000e+00,0.000000e+00,-9.565353e-04
74291,0.000000e+00,0.000000e+00,-9.565353e-04
74292,0.000000e+00,0.000000e+00,-9.565353e-04
74293,0.000000e+00,0.000000e+00,-9.565353e-04
74294,0.000000e+00,0.000000e+00,-9.565353e-04
74295,0.000000e+00,0.000000e+00,-9.565353e-04
74296,0.000000e+00,0.000000e+00,-9.565353e-04
74297,0.000000e+00,0.000000e+00,-9.565353e-04
74298,0.000000e+00,0.000000e+00,-9.565353e-04
74299,0.000000e+00,0.000000e+00,-9.565353e-04
74300,0.000000e+00,0.000000e+00,-9.565353e-04
74301,-4.587699e-01,4.605387e-01,0.000000e+00
74302,-4.587699e-01,4.605387e-01,0.000000e+00
74303,0.000000e+00,1.768827e-03,0.000000e+00
74304,0.000000e+00,1.768827e-03,0.000000e+00
74305,0.000000e+00,1.768827e-03,0.000000e+00
74306,0.000000e+00,1.768827e-03,0.000000e+00
74307,0.000000e+00,1.768827e-03,0.000000e+00
74308,0.000000e+00,1.768827e-03,0.000000e+00
74309,0.000000e+00,1.768827e-03,0.000000e+00
74310,0.000000e+00,1.768827e-03,0.000000e+00
74311,0.000000e+00,1.768827e-03,0.000000e+00
74312,0.000000e+00,1.768827e-03,0.000000e+00
74313,0.000000e+00,1.768827e-03,0.000000e+00
74314,0.000000e+00,1.768827e-03,0.000000e+00
74315,0.000000e+00,1.768827e-03,0.000000e+00
74316,0.000000e+00,1.768827e-03,0.000000e+00
74317,5.375870e-01,0.000000e+00,-5.384026e-01
74318,5.375870e-01,-5.384026e-01,0.000000e+00
74319,5.375870e-01,-5.384026e-01,0.000000e+00
74320,5.375870e-01,-5.384026e-01,0.000000e+00
74321,5.375870e-01,-5.384026e-01,0.000000e+00
74322,5.375870e-01,-5.384026e-01,0.000000e+00
74323,5.375870e-01,-5.384026e-01,0.000000e+00
74324,5.375870e-01,-5.384026e-01,0.000000e+00
74325,5.375870e-01,-5.384026e-01,0.000000e+00
74326,5.375870e-01,-5.384026e-01,0.000000e+00
74327,5.375870e-01,-5.384026e-01,0.000000e+00
74328,5.375870e-01,-5.384026e-01,0.000000e+00
74329,5.375870e-01,-5.384026e-01,0.000000e+00
74330,5.375870e-01,-5.384026e-01,0.000000e+00
74331,5.375870e-01,-5.384026e-01,0.000000e+00
74332,5.375870e-01,-5.384026e-01,0.000000e+00
74333,5.375870e-01,-5.384026e-01,0.000000e+00
74334,5.375870e-01,-5.385391e-01,0.000000e+00
74335,5.375870e-01,-5.385391e-01,0.000000e+00
74336,5.375870e-01,-5.385391e-01,0.000000e+00
74337,5.375870e-01,-5.385391e-01,0.000000e+00
74338,-9.520054e-04,0.000000e+00,0.000000e+00
74339,-9.520054e-04,0.000000e+00,0.000000e+00
74340,-9.520054e-04,0.000000e+00,0.000000e+00
74341,-9.520054e-04,0.000000e+00,0.000000e+00
74342,-9.520054e-04,0.000000e+00,0.000000e+00
74343,-9.520054e-04,0.000000e+00,0.000000e+00
74344,-9.520054e-04,0.000000e+00,0.000000e+00
74345,0.000000e+00,0.000000e+00,-9.520054e-04
74346,-9.520054e-04,0.000000e+00,0.000000e+00
74347,-9.520054e-04,0.000000e+00,0.000000e+00
74348,-9.520054e-04,0.000000e+00,0.000000e+00
74349,-9.520054e-04,0.000000e+00,0.000000e+00
74350,1.769066e-03,0.000000e+00,0.000000e+00
74351,1.769066e-03,0.000000e+00,0.000000e+00
74352,5.375870e-01,-5.358180e-01,0.000000e+00
74353,5.375870e-01,-5.358180e-01,0.000000e+00
74354,5.375870e-01,-5.358180e-01,0.000000e+00
74355,5.375870e-01,-5.358180e-01,0.000000e+00
74356,5.375870e-01,-5.358180e-01,0.000000e+00
74357,5.375870e-01,-5.358180e-01,0.000000e+00
74358,5.375870e-01,-5.358180e-01,0.000000e+00
74359,5.375870e-01,-5.358180e-01,0.000000e+00
74360,5.375870e-01,-5.358180e-01,0.000000e+00
74361,5.375870e-01,-5.358180e-01,0.000000e+00
74362,5.375870e-01,-5.358180e-01,0.000000e+00
74363,5.375870e-01,-5.358180e-01,0.000000e+00
74364,5.375870e-01,-5.358180e-01,0.000000e+00
74365,5.375870e-01,-5.358180e-01,0.000000e+00
74366,5.349976e-01,-5.358180e-01,0.000000e+00
74367,5.349976e-01,-5.358180e-01,0.000000e+00
74368,5.349976e-01,-5.358180e-01,0.000000e+00
74369,5.349976e-01,-5.358180e-01,0.000000e+00
74370,5.349976e-01,-5.358180e-01,0.000000e+00
74371,5.349976e-01,-5.358180e-01,0.000000e+00
74372,5.349976e-01,-5.358180e-01,0.000000e+00
74373,5.349976e-01,0.000000e+00,-5.358180e-01
74374,0.000000e+00,-8.203387e-04,0.000000e+00
74375,0.000000e+00,-8.203387e-04,0.000000e+00
74376,0.000000e+00,-8.203387e-04,0.000000e+00
74377,0.000000e+00,-8.203387e-04,0.000000e+00
74378,0.000000e+00,-8.203387e-04,0.000000e+00
74379,0.000000e+00,-8.203387e-04,0.000000e+00
74380,0.000000e+00,-8.203387e-04,0.000000e+00
74381,0.000000e+00,-8.203387e-04,0.000000e+00
74382,0.000000e+00,-8.203387e-04,0.000000e+00
74383,0.000000e+00,-9.473562e-04,0.000000e+00
74384,0.000000e+00,-9.473562e-04,0.000000e+00
74385,0.000000e+00,-9.473562e-04,0.000000e+00
74386,0.000000e+00,-9.473562e-04,0.000000e+00
74387,-4.642071e-01,4.632598e-01,0.000000e+00
74388,-4.642071e-01,4.632598e-01,0.000000e+00
74389,-4.642071e-01,4.632598e-01,0.000000e+00
74390,0.000000e+00,0.000000e+00,-9.473562e-04
74391,0.000000e+00,0.000000e+00,-9.473562e-04
74392,0.000000e+00,0.000000e+00,-9.473562e-04
74393,0.000000e+00,0.000000e+00,-9.473562e-04
74394,0.000000e+00,0.000000e+00,-9.473562e-04
74395,0.000000e+00,0.000000e+00,-9.473562e-04
74396,0.000000e+00,0.000000e+00,-9.473562e-04
74397,0.000000e+00,0.000000e+00,-9.473562e-04
74398,0.000000e+00,0.000000e+00,-9.473562e-04
74399,0.000000e+00,0.000000e+00,1.769364e-03
74400,0.000000e+00,0.000000e+00,1.769364e-03
74401,0.000000e+00,0.000000e+00,1.769364e-03
74402,0.000000e+00,0.000000e+00,1.769364e-03
74403,-4.642071e-01,4.659765e-01,0.000000e+00
