Muestra,Tension_U,Tension_V,Tension_W
93184,9.957674e-01,-9.975306e-01,0.000000e+00
93185,9.957674e-01,-9.975306e-01,0.000000e+00
93186,9.957674e-01,-9.947433e-01,0.000000e+00
93187,0.000000e+00,-5.783138e-01,5.793378e-01
93188,0.000000e+00,-5.783138e-01,5.793378e-01
93189,0.000000e+00,-5.783138e-01,5.793378e-01
93190,0.000000e+00,-5.783138e-01,5.793378e-01
93191,0.000000e+00,-5.783138e-01,5.793378e-01
93192,0.000000e+00,-5.783138e-01,5.793378e-01
93193,0.000000e+00,-5.783138e-01,5.793378e-01
93194,0.000000e+00,-5.783138e-01,5.793378e-01
93195,0.000000e+00,-5.783138e-01,5.793378e-01
93196,0.000000e+00,-5.783138e-01,5.793378e-01
93197,0.000000e+00,-5.783138e-01,5.793378e-01
93198,0.000000e+00,-5.783138e-01,5.793378e-01
93199,0.000000e+00,-5.783138e-01,5.793378e-01
93200,0.000000e+00,-5.783138e-01,5.793378e-01
93201,0.000000e+00,-5.783138e-01,5.793378e-01
93202,5.790512e-01,-5.783138e-01,0.000000e+00
93203,5.790512e-01,-5.783138e-01,0.000000e+00
93204,5.790512e-01,-5.783138e-01,0.000000e+00
93205,5.790512e-01,-5.783138e-01,0.000000e+00
93206,5.790512e-01,-5.783138e-01,0.000000e+00
93207,5.790512e-01,-5.783138e-01,0.000000e+00
93208,5.790512e-01,-5.783138e-01,0.000000e+00
93209,5.790512e-01,-5.783138e-01,0.000000e+00
93210,5.790512e-01,-5.783138e-01,0.000000e+00
93211,5.790512e-01,-5.783138e-01,0.000000e+00
93212,5.790512e-01,-5.783138e-01,0.000000e+00
93213,5.790512e-01,-5.783138e-01,0.000000e+00
93214,5.790512e-01,-5.783138e-01,0.000000e+00
93215,5.790512e-01,-5.783138e-01,0.000000e+00
93216,5.790512e-01,-5.783138e-01,0.000000e+00
93217,5.790512e-01,-5.783138e-01,0.000000e+00
93218,5.790512e-01,-5.808139e-01,0.000000e+00
93219,5.790512e-01,-5.808139e-01,0.000000e+00
93220,5.790512e-01,-5.808139e-01,0.000000e+00
93221,5.790512e-01,-5.808139e-01,0.000000e+00
93222,5.790512e-01,-5.808139e-01,0.000000e+00
93223,5.790512e-01,-5.808139e-01,0.000000e+00
93224,5.790512e-01,-5.808139e-01,0.000000e+00
93225,5.790512e-01,-5.808139e-01,0.000000e+00
93226,5.790512e-01,-5.808139e-01,0.000000e+00
93227,5.790512e-01,-5.808139e-01,0.000000e+00
93228,5.790512e-01,-5.808139e-01,0.000000e+00
93229,5.790512e-01,-5.808139e-01,0.000000e+00
93230,5.790512e-01,-5.808139e-01,0.000000e+00
93231,5.790512e-01,-5.808139e-01,0.000000e+00
93232,5.790512e-01,-5.808139e-01,0.000000e+00
93233,5.790512e-01,-5.808139e-01,0.000000e+00
93234,5.818425e-01,-5.808139e-01,0.000000e+00
93235,5.818425e-01,-5.808139e-01,0.000000e+00
93236,5.818425e-01,-5.808139e-01,0.000000e+00
93237,5.818425e-01,-5.808139e-01,0.000000e+00
93238,5.818425e-01,-5.808139e-01,0.000000e+00
93239,5.818425e-01,-5.808139e-01,0.000000e+00
93240,5.818425e-01,-5.808139e-01,0.000000e+00
93241,5.818425e-01,-5.808139e-01,0.000000e+00
93242,5.818425e-01,-5.808139e-01,0.000000e+00
93243,5.818425e-01,-5.808139e-01,0.000000e+00
93244,5.818425e-01,-5.808139e-01,0.000000e+00
93245,5.818425e-01,-5.808139e-01,0.000000e+00
93246,5.818425e-01,-5.808139e-01,0.000000e+00
93247,5.818425e-01,-5.808139e-01,0.000000e+00
93248,5.818425e-01,-5.808139e-01,0.000000e+00
93249,5.818425e-01,-5.808139e-01,0.000000e+00
93250,5.818425e-01,-5.808139e-01,0.000000e+00
93251,5.815464e-01,-5.808139e-01,0.000000e+00
93252,5.815464e-01,-5.808139e-01,0.000000e+00
93253,5.815464e-01,-5.808139e-01,0.000000e+00
93254,0.000000e+00,-9.944522e-01,9.951847e-01
93255,0.000000e+00,-9.944522e-01,9.951847e-01
93256,0.000000e+00,-9.944522e-01,9.951847e-01
93257,0.000000e+00,-9.944522e-01,9.951847e-01
93258,0.000000e+00,-9.944522e-01,9.951847e-01
93259,0.000000e+00,-9.944522e-01,9.951847e-01
93260,0.000000e+00,-9.944522e-01,9.951847e-01
93261,0.000000e+00,-9.944522e-01,9.951847e-01
93262,0.000000e+00,-9.944522e-01,9.951847e-01
93263,0.000000e+00,-9.944522e-01,9.951847e-01
93264,0.000000e+00,-9.944522e-01,9.951847e-01
93265,9.951847e-01,-9.944522e-01,0.000000e+00
93266,9.951847e-01,-9.944522e-01,0.000000e+00
93267,9.951847e-01,-9.969469e-01,0.000000e+00
93268,9.951847e-01,-9.969469e-01,0.000000e+00
93269,9.951847e-01,-9.969469e-01,0.000000e+00
93270,9.951847e-01,-9.969469e-01,0.000000e+00
93271,9.951847e-01,-9.969469e-01,0.000000e+00
93272,9.951847e-01,-9.969469e-01,0.000000e+00
93273,9.951847e-01,-9.969469e-01,0.000000e+00
93274,9.951847e-01,-9.969469e-01,0.000000e+00
93275,9.951847e-01,-9.969469e-01,0.000000e+00
93276,9.951847e-01,-9.969469e-01,0.000000e+00
93277,9.951847e-01,-9.969469e-01,0.000000e+00
93278,9.951847e-01,-9.969469e-01,0.000000e+00
93279,9.951847e-01,-9.969469e-01,0.000000e+00
93280,9.951847e-01,-9.969469e-01,0.000000e+00
93281,9.951847e-01,-9.969469e-01,0.000000e+00
93282,9.951847e-01,-9.969469e-01,0.000000e+00
93283,9.951847e-01,-9.941518e-01,0.000000e+00
93284,9.951847e-01,-9.941518e-01,0.000000e+00
93285,9.951847e-01,-9.941518e-01,0.000000e+00
93286,9.951847e-01,-9.941518e-01,0.000000e+00
93287,9.951847e-01,-9.941518e-01,0.000000e+00
93288,9.951847e-01,-9.941518e-01,0.000000e+00
93289,9.951847e-01,-9.941518e-01,0.000000e+00
93290,0.000000e+00,-5.833086e-01,5.843415e-01
93291,0.000000e+00,-5.833086e-01,5.843415e-01
93292,0.000000e+00,-5.833086e-01,5.843415e-01
93293,0.000000e+00,-5.833086e-01,5.843415e-01
93294,0.000000e+00,-5.833086e-01,5.843415e-01
93295,0.000000e+00,-5.833086e-01,5.843415e-01
93296,0.000000e+00,-5.833086e-01,5.843415e-01
93297,0.000000e+00,-5.833086e-01,5.843415e-01
93298,0.000000e+00,-5.833086e-01,5.843415e-01
93299,0.000000e+00,-5.833086e-01,5.843415e-01
93300,0.000000e+00,-5.833086e-01,5.840361e-01
93301,0.000000e+00,-5.833086e-01,5.840361e-01
93302,0.000000e+00,-5.833086e-01,5.840361e-01
93303,0.000000e+00,-5.833086e-01,5.840361e-01
93304,0.000000e+00,-5.833086e-01,5.840361e-01
93305,5.840361e-01,-5.833086e-01,0.000000e+00
93306,5.840361e-01,-5.833086e-01,0.000000e+00
93307,5.840361e-01,-5.833086e-01,0.000000e+00
93308,5.840361e-01,-5.833086e-01,0.000000e+00
93309,5.840361e-01,-5.833086e-01,0.000000e+00
93310,5.840361e-01,-5.833086e-01,0.000000e+00
93311,5.840361e-01,-5.833086e-01,0.000000e+00
93312,5.840361e-01,-5.833086e-01,0.000000e+00
93313,5.840361e-01,-5.833086e-01,0.000000e+00
93314,5.840361e-01,-5.833086e-01,0.000000e+00
93315,5.840361e-01,-5.833086e-01,0.000000e+00
93316,5.840361e-01,-5.857978e-01,0.000000e+00
93317,5.840361e-01,-5.857978e-01,0.000000e+00
93318,5.840361e-01,-5.857978e-01,0.000000e+00
93319,5.840361e-01,-5.857978e-01,0.000000e+00
93320,5.840361e-01,-5.857978e-01,0.000000e+00
93321,5.840361e-01,-5.857978e-01,0.000000e+00
93322,5.840361e-01,-5.857978e-01,0.000000e+00
93323,5.840361e-01,-5.857978e-01,0.000000e+00
93324,5.840361e-01,-5.857978e-01,0.000000e+00
93325,5.840361e-01,-5.857978e-01,0.000000e+00
93326,5.840361e-01,-5.857978e-01,0.000000e+00
93327,5.840361e-01,-5.857978e-01,0.000000e+00
93328,5.840361e-01,-5.857978e-01,0.000000e+00
93329,5.840361e-01,-5.857978e-01,0.000000e+00
93330,5.840361e-01,-5.857978e-01,0.000000e+00
93331,5.840361e-01,-5.857978e-01,0.000000e+00
93332,5.868351e-01,-5.857978e-01,0.000000e+00
93333,5.868351e-01,-5.857978e-01,0.000000e+00
93334,5.868351e-01,-5.857978e-01,0.000000e+00
93335,5.868351e-01,-5.857978e-01,0.000000e+00
93336,5.868351e-01,-5.857978e-01,0.000000e+00
93337,5.868351e-01,-5.857978e-01,0.000000e+00
93338,5.868351e-01,-5.857978e-01,0.000000e+00
93339,5.868351e-01,-5.857978e-01,0.000000e+00
93340,5.868351e-01,-5.857978e-01,0.000000e+00
93341,5.868351e-01,-5.857978e-01,0.000000e+00
93342,5.868351e-01,-5.857978e-01,0.000000e+00
93343,5.868351e-01,-5.857978e-01,0.000000e+00
93344,5.868351e-01,-5.857978e-01,0.000000e+00
93345,5.868351e-01,-5.857978e-01,0.000000e+00
93346,5.868351e-01,-5.857978e-01,0.000000e+00
93347,5.868351e-01,-5.857978e-01,0.000000e+00
93348,5.865204e-01,-5.857978e-01,0.000000e+00
93349,5.865204e-01,-5.857978e-01,0.000000e+00
93350,5.865204e-01,-5.857978e-01,0.000000e+00
93351,5.865204e-01,-5.857978e-01,0.000000e+00
93352,5.865204e-01,-5.857978e-01,0.000000e+00
93353,5.865204e-01,-5.857978e-01,0.000000e+00
93354,5.865204e-01,-5.857978e-01,0.000000e+00
93355,5.865204e-01,-5.857978e-01,0.000000e+00
93356,0.000000e+00,-9.938420e-01,9.945646e-01
93357,0.000000e+00,-9.938420e-01,9.945646e-01
93358,0.000000e+00,-9.938420e-01,9.945646e-01
93359,0.000000e+00,-9.938420e-01,9.945646e-01
93360,0.000000e+00,-9.938420e-01,9.945646e-01
93361,0.000000e+00,-9.938420e-01,9.945646e-01
93362,0.000000e+00,-9.938420e-01,9.945646e-01
93363,0.000000e+00,-9.938420e-01,9.945646e-01
93364,0.000000e+00,-9.938420e-01,9.945646e-01
93365,0.000000e+00,-9.963257e-01,9.945646e-01
93366,0.000000e+00,-9.963257e-01,9.945646e-01
93367,9.945646e-01,-9.963257e-01,0.000000e+00
93368,9.945646e-01,-9.963257e-01,0.000000e+00
93369,9.945646e-01,-9.963257e-01,0.000000e+00
93370,9.945646e-01,-9.963257e-01,0.000000e+00
93371,9.945646e-01,-9.963257e-01,0.000000e+00
93372,9.945646e-01,-9.963257e-01,0.000000e+00
93373,9.945646e-01,-9.963257e-01,0.000000e+00
93374,9.945646e-01,-9.963257e-01,0.000000e+00
93375,9.945646e-01,-9.963257e-01,0.000000e+00
93376,9.945646e-01,-9.963257e-01,0.000000e+00
93377,9.945646e-01,-9.963257e-01,0.000000e+00
93378,9.945646e-01,-9.963257e-01,0.000000e+00
93379,9.945646e-01,-9.963257e-01,0.000000e+00
93380,9.945646e-01,-9.963257e-01,0.000000e+00
93381,9.945646e-01,-9.935229e-01,0.000000e+00
93382,9.945646e-01,-9.935229e-01,0.000000e+00
93383,9.945646e-01,-9.935229e-01,0.000000e+00
93384,9.945646e-01,-9.935229e-01,0.000000e+00
93385,9.945646e-01,-9.935229e-01,0.000000e+00
93386,9.945646e-01,-9.935229e-01,0.000000e+00
93387,9.945646e-01,-9.935229e-01,0.000000e+00
93388,9.945646e-01,-9.935229e-01,0.000000e+00
93389,9.945646e-01,-9.935229e-01,0.000000e+00
93390,9.945646e-01,-9.935229e-01,0.000000e+00
93391,9.945646e-01,-9.935229e-01,0.000000e+00
93392,0.000000e+00,-5.882816e-01,5.893233e-01
93393,0.000000e+00,-5.882816e-01,5.893233e-01
93394,0.000000e+00,-5.882816e-01,5.893233e-01
93395,0.000000e+00,-5.882816e-01,5.893233e-01
93396,0.000000e+00,-5.882816e-01,5.893233e-01
93397,0.000000e+00,-5.882816e-01,5.889992e-01
93398,0.000000e+00,-5.882816e-01,5.889992e-01
93399,0.000000e+00,-5.882816e-01,5.889992e-01
93400,0.000000e+00,-5.882816e-01,5.889992e-01
93401,0.000000e+00,-5.882816e-01,5.889992e-01
93402,0.000000e+00,-5.882816e-01,5.889992e-01
93403,0.000000e+00,-5.882816e-01,5.889992e-01
93404,0.000000e+00,-5.882816e-01,5.889992e-01
93405,0.000000e+00,-5.882816e-01,5.889992e-01
93406,0.000000e+00,-5.882816e-01,5.889992e-01
93407,0.000000e+00,-5.882816e-01,5.889992e-01
93408,5.889992e-01,-5.882816e-01,0.000000e+00
93409,5.889992e-01,-5.882816e-01,0.000000e+00
93410,5.889992e-01,-5.882816e-01,0.000000e+00
93411,5.889992e-01,-5.882816e-01,0.000000e+00
93412,5.889992e-01,-5.882816e-01,0.000000e+00
93413,5.889992e-01,-5.882816e-01,0.000000e+00
93414,5.889992e-01,-5.907597e-01,0.000000e+00
93415,5.889992e-01,-5.907597e-01,0.000000e+00
93416,5.889992e-01,-5.907597e-01,0.000000e+00
93417,5.889992e-01,-5.907597e-01,0.000000e+00
93418,5.889992e-01,-5.907597e-01,0.000000e+00
93419,5.889992e-01,-5.907597e-01,0.000000e+00
93420,5.889992e-01,-5.907597e-01,0.000000e+00
93421,5.889992e-01,-5.907597e-01,0.000000e+00
93422,5.889992e-01,-5.907597e-01,0.000000e+00
93423,5.889992e-01,-5.907597e-01,0.000000e+00
93424,5.889992e-01,-5.907597e-01,0.000000e+00
93425,5.889992e-01,-5.907597e-01,0.000000e+00
93426,5.889992e-01,-5.907597e-01,0.000000e+00
93427,5.889992e-01,-5.907597e-01,0.000000e+00
93428,5.889992e-01,-5.907597e-01,0.000000e+00
93429,5.889992e-01,-5.907597e-01,0.000000e+00
93430,5.918058e-01,-5.907597e-01,0.000000e+00
93431,5.918058e-01,-5.907597e-01,0.000000e+00
93432,5.918058e-01,-5.907597e-01,0.000000e+00
93433,5.918058e-01,-5.907597e-01,0.000000e+00
93434,5.918058e-01,-5.907597e-01,0.000000e+00
93435,5.918058e-01,-5.907597e-01,0.000000e+00
93436,5.918058e-01,-5.907597e-01,0.000000e+00
93437,5.918058e-01,-5.907597e-01,0.000000e+00
93438,5.918058e-01,-5.907597e-01,0.000000e+00
93439,5.918058e-01,-5.907597e-01,0.000000e+00
93440,5.918058e-01,-5.907597e-01,0.000000e+00
93441,5.918058e-01,-5.907597e-01,0.000000e+00
93442,5.918058e-01,-5.907597e-01,0.000000e+00
93443,5.918058e-01,-5.907597e-01,0.000000e+00
93444,5.918058e-01,-5.907597e-01,0.000000e+00
93445,5.918058e-01,-5.907597e-01,0.000000e+00
93446,5.914723e-01,-5.907597e-01,0.000000e+00
93447,5.914723e-01,-5.907597e-01,0.000000e+00
93448,5.914723e-01,-5.907597e-01,0.000000e+00
93449,5.914723e-01,-5.907597e-01,0.000000e+00
93450,5.914723e-01,-5.907597e-01,0.000000e+00
93451,5.914723e-01,-5.907597e-01,0.000000e+00
93452,5.914723e-01,-5.907597e-01,0.000000e+00
93453,5.914723e-01,-5.907597e-01,0.000000e+00
93454,5.914723e-01,-5.907597e-01,0.000000e+00
93455,5.914723e-01,-5.907597e-01,0.000000e+00
93456,5.914723e-01,-5.907597e-01,0.000000e+00
93457,5.914723e-01,-5.907597e-01,0.000000e+00
93458,5.914723e-01,-5.907597e-01,0.000000e+00
93459,0.000000e+00,-9.931943e-01,9.939070e-01
93460,0.000000e+00,-9.931943e-01,9.939070e-01
93461,0.000000e+00,-9.931943e-01,9.939070e-01
93462,0.000000e+00,-9.956669e-01,9.939070e-01
93463,0.000000e+00,-9.956669e-01,9.939070e-01
93464,0.000000e+00,-9.956669e-01,9.939070e-01
93465,0.000000e+00,-9.956669e-01,9.939070e-01
93466,0.000000e+00,-9.956669e-01,9.939070e-01
93467,0.000000e+00,-9.956669e-01,9.939070e-01
93468,0.000000e+00,-9.956669e-01,9.939070e-01
93469,0.000000e+00,-9.956669e-01,9.939070e-01
93470,9.939070e-01,-9.956669e-01,0.000000e+00
93471,9.939070e-01,-9.956669e-01,0.000000e+00
93472,9.939070e-01,-9.956669e-01,0.000000e+00
93473,9.939070e-01,-9.956669e-01,0.000000e+00
93474,9.939070e-01,-9.956669e-01,0.000000e+00
93475,9.939070e-01,-9.956669e-01,0.000000e+00
93476,9.939070e-01,-9.956669e-01,0.000000e+00
93477,9.939070e-01,-9.956669e-01,0.000000e+00
93478,9.939070e-01,-9.956669e-01,0.000000e+00
93479,9.939070e-01,-9.928565e-01,0.000000e+00
93480,9.939070e-01,-9.928565e-01,0.000000e+00
93481,9.939070e-01,-9.928565e-01,0.000000e+00
93482,9.939070e-01,-9.928565e-01,0.000000e+00
93483,9.939070e-01,-9.928565e-01,0.000000e+00
93484,9.939070e-01,-9.928565e-01,0.000000e+00
93485,9.939070e-01,-9.928565e-01,0.000000e+00
93486,9.939070e-01,-9.928565e-01,0.000000e+00
93487,9.939070e-01,-9.928565e-01,0.000000e+00
93488,9.939070e-01,-9.928565e-01,0.000000e+00
93489,9.939070e-01,-9.928565e-01,0.000000e+00
93490,9.939070e-01,-9.928565e-01,0.000000e+00
93491,9.939070e-01,-9.928565e-01,0.000000e+00
93492,9.939070e-01,-9.928565e-01,0.000000e+00
93493,9.939070e-01,-9.928565e-01,0.000000e+00
93494,0.000000e+00,-5.932323e-01,5.942827e-01
93495,0.000000e+00,-5.932323e-01,5.939399e-01
93496,0.000000e+00,-5.932323e-01,5.939399e-01
93497,0.000000e+00,-5.932323e-01,5.939399e-01
93498,0.000000e+00,-5.932323e-01,5.939399e-01
93499,0.000000e+00,-5.932323e-01,5.939399e-01
93500,0.000000e+00,-5.932323e-01,5.939399e-01
93501,0.000000e+00,-5.932323e-01,5.939399e-01
93502,0.000000e+00,-5.932323e-01,5.939399e-01
93503,0.000000e+00,-5.932323e-01,5.939399e-01
93504,0.000000e+00,-5.932323e-01,5.939399e-01
93505,0.000000e+00,-5.932323e-01,5.939399e-01
93506,0.000000e+00,-5.932323e-01,5.939399e-01
93507,0.000000e+00,-5.932323e-01,5.939399e-01
93508,0.000000e+00,-5.932323e-01,5.939399e-01
93509,0.000000e+00,-5.932323e-01,5.939399e-01
93510,5.939399e-01,-5.932323e-01,0.000000e+00
93511,5.939399e-01,-5.956993e-01,0.000000e+00
93512,5.939399e-01,-5.956993e-01,0.000000e+00
93513,5.939399e-01,-5.956993e-01,0.000000e+00
93514,5.939399e-01,-5.956993e-01,0.000000e+00
93515,5.939399e-01,-5.956993e-01,0.000000e+00
93516,5.939399e-01,-5.956993e-01,0.000000e+00
93517,5.939399e-01,-5.956993e-01,0.000000e+00
93518,5.939399e-01,-5.956993e-01,0.000000e+00
93519,5.939399e-01,-5.956993e-01,0.000000e+00
93520,5.939399e-01,-5.956993e-01,0.000000e+00
93521,5.939399e-01,-5.956993e-01,0.000000e+00
93522,5.939399e-01,-5.956993e-01,0.000000e+00
93523,5.939399e-01,-5.956993e-01,0.000000e+00
93524,5.939399e-01,-5.956993e-01,0.000000e+00
93525,5.939399e-01,-5.956993e-01,0.000000e+00
93526,5.939399e-01,-5.956993e-01,0.000000e+00
93527,5.967541e-01,-5.956993e-01,0.000000e+00
93528,5.967541e-01,-5.956993e-01,0.000000e+00
93529,5.967541e-01,-5.956993e-01,0.000000e+00
93530,5.967541e-01,-5.956993e-01,0.000000e+00
93531,5.967541e-01,-5.956993e-01,0.000000e+00
93532,5.967541e-01,-5.956993e-01,0.000000e+00
93533,5.967541e-01,-5.956993e-01,0.000000e+00
93534,5.967541e-01,-5.956993e-01,0.000000e+00
93535,5.967541e-01,-5.956993e-01,0.000000e+00
93536,5.967541e-01,-5.956993e-01,0.000000e+00
93537,5.967541e-01,-5.956993e-01,0.000000e+00
93538,5.967541e-01,-5.956993e-01,0.000000e+00
93539,5.967541e-01,-5.956993e-01,0.000000e+00
93540,5.967541e-01,-5.956993e-01,0.000000e+00
93541,5.967541e-01,-5.956993e-01,0.000000e+00
93542,5.967541e-01,-5.956993e-01,0.000000e+00
93543,5.967541e-01,-5.956993e-01,0.000000e+00
93544,5.964019e-01,-5.956993e-01,0.000000e+00
93545,5.964019e-01,-5.956993e-01,0.000000e+00
93546,5.964019e-01,-5.956993e-01,0.000000e+00
93547,5.964019e-01,-5.956993e-01,0.000000e+00
93548,5.964019e-01,-5.956993e-01,0.000000e+00
93549,5.964019e-01,-5.956993e-01,0.000000e+00
93550,5.964019e-01,-5.956993e-01,0.000000e+00
93551,5.964019e-01,-5.956993e-01,0.000000e+00
93552,5.964019e-01,-5.956993e-01,0.000000e+00
93553,5.964019e-01,-5.956993e-01,0.000000e+00
93554,5.964019e-01,-5.956993e-01,0.000000e+00
93555,5.964019e-01,-5.956993e-01,0.000000e+00
93556,5.964019e-01,-5.956993e-01,0.000000e+00
93557,5.964019e-01,-5.956993e-01,0.000000e+00
93558,5.964019e-01,-5.956993e-01,0.000000e+00
93559,5.964019e-01,-5.956993e-01,0.000000e+00
93560,5.964019e-01,-5.981607e-01,0.000000e+00
93561,0.000000e+00,-9.949707e-01,9.932119e-01
93562,0.000000e+00,-9.949707e-01,9.932119e-01
93563,0.000000e+00,-9.949707e-01,9.932119e-01
93564,0.000000e+00,-9.949707e-01,9.932119e-01
93565,0.000000e+00,-9.949707e-01,9.932119e-01
93566,0.000000e+00,-9.949707e-01,9.932119e-01
93567,0.000000e+00,-9.949707e-01,9.932119e-01
93568,0.000000e+00,-9.949707e-01,9.932119e-01
93569,0.000000e+00,-9.949707e-01,9.932119e-01
93570,0.000000e+00,-9.949707e-01,9.932119e-01
93571,0.000000e+00,-9.949707e-01,9.932119e-01
93572,9.932119e-01,-9.949707e-01,0.000000e+00
93573,9.932119e-01,-9.949707e-01,0.000000e+00
93574,9.932119e-01,-9.949707e-01,0.000000e+00
93575,9.932119e-01,-9.949707e-01,0.000000e+00
93576,9.932119e-01,-9.921528e-01,0.000000e+00
93577,9.932119e-01,-9.921528e-01,0.000000e+00
93578,9.932119e-01,-9.921528e-01,0.000000e+00
93579,9.932119e-01,-9.921528e-01,0.000000e+00
93580,9.932119e-01,-9.921528e-01,0.000000e+00
93581,9.932119e-01,-9.921528e-01,0.000000e+00
93582,9.932119e-01,-9.921528e-01,0.000000e+00
93583,9.932119e-01,-9.921528e-01,0.000000e+00
93584,9.932119e-01,-9.921528e-01,0.000000e+00
93585,9.932119e-01,-9.921528e-01,0.000000e+00
93586,9.932119e-01,-9.921528e-01,0.000000e+00
93587,9.932119e-01,-9.921528e-01,0.000000e+00
93588,9.932119e-01,-9.921528e-01,0.000000e+00
93589,9.932119e-01,-9.921528e-01,0.000000e+00
93590,9.932119e-01,-9.921528e-01,0.000000e+00
93591,9.932119e-01,-9.921528e-01,0.000000e+00
93592,9.932119e-01,-9.921528e-01,0.000000e+00
93593,9.928504e-01,-9.921528e-01,0.000000e+00
93594,9.928504e-01,-9.921528e-01,0.000000e+00
93595,9.928504e-01,-9.921528e-01,0.000000e+00
93596,9.928504e-01,-9.921528e-01,0.000000e+00
93597,0.000000e+00,-5.981607e-01,5.988584e-01
93598,0.000000e+00,-5.981607e-01,5.988584e-01
93599,0.000000e+00,-5.981607e-01,5.988584e-01
93600,0.000000e+00,-5.981607e-01,5.988584e-01
93601,0.000000e+00,-5.981607e-01,5.988584e-01
93602,0.000000e+00,-5.981607e-01,5.988584e-01
93603,0.000000e+00,-5.981607e-01,5.988584e-01
93604,0.000000e+00,-5.981607e-01,5.988584e-01
93605,0.000000e+00,-5.981607e-01,5.988584e-01
93606,0.000000e+00,-5.981607e-01,5.988584e-01
93607,0.000000e+00,-5.981607e-01,5.988584e-01
93608,0.000000e+00,-5.981607e-01,5.988584e-01
93609,0.000000e+00,-6.006165e-01,5.988584e-01
93610,0.000000e+00,-6.006165e-01,5.988584e-01
93611,0.000000e+00,-6.006165e-01,5.988584e-01
93612,0.000000e+00,-6.006165e-01,5.988584e-01
93613,5.988584e-01,-6.006165e-01,0.000000e+00
93614,5.988584e-01,-6.006165e-01,0.000000e+00
93615,5.988584e-01,-6.006165e-01,0.000000e+00
93616,5.988584e-01,-6.006165e-01,0.000000e+00
93617,5.988584e-01,-6.006165e-01,0.000000e+00
93618,5.988584e-01,-6.006165e-01,0.000000e+00
93619,5.988584e-01,-6.006165e-01,0.000000e+00
93620,5.988584e-01,-6.006165e-01,0.000000e+00
93621,5.988584e-01,-6.006165e-01,0.000000e+00
93622,5.988584e-01,-6.006165e-01,0.000000e+00
93623,5.988584e-01,-6.006165e-01,0.000000e+00
93624,5.988584e-01,-6.006165e-01,0.000000e+00
93625,6.016800e-01,-6.006165e-01,0.000000e+00
93626,6.016800e-01,-6.006165e-01,0.000000e+00
93627,6.016800e-01,-6.006165e-01,0.000000e+00
93628,6.016800e-01,-6.006165e-01,0.000000e+00
93629,6.016800e-01,-6.006165e-01,0.000000e+00
93630,6.016800e-01,-6.006165e-01,0.000000e+00
93631,6.016800e-01,-6.006165e-01,0.000000e+00
93632,6.016800e-01,-6.006165e-01,0.000000e+00
93633,6.016800e-01,-6.006165e-01,0.000000e+00
93634,6.016800e-01,-6.006165e-01,0.000000e+00
93635,6.016800e-01,-6.006165e-01,0.000000e+00
93636,6.016800e-01,-6.006165e-01,0.000000e+00
93637,6.016800e-01,-6.006165e-01,0.000000e+00
93638,6.016800e-01,-6.006165e-01,0.000000e+00
93639,6.016800e-01,-6.006165e-01,0.000000e+00
93640,6.016800e-01,-6.006165e-01,0.000000e+00
93641,6.013092e-01,-6.006165e-01,0.000000e+00
93642,6.013092e-01,-6.006165e-01,0.000000e+00
93643,6.013092e-01,-6.006165e-01,0.000000e+00
93644,6.013092e-01,-6.006165e-01,0.000000e+00
93645,6.013092e-01,-6.006165e-01,0.000000e+00
93646,6.013092e-01,-6.006165e-01,0.000000e+00
93647,6.013092e-01,-6.006165e-01,0.000000e+00
93648,6.013092e-01,-6.006165e-01,0.000000e+00
93649,6.013092e-01,-6.006165e-01,0.000000e+00
93650,6.013092e-01,-6.006165e-01,0.000000e+00
93651,6.013092e-01,-6.006165e-01,0.000000e+00
93652,6.013092e-01,-6.006165e-01,0.000000e+00
93653,6.013092e-01,-6.006165e-01,0.000000e+00
93654,6.013092e-01,-6.006165e-01,0.000000e+00
93655,6.013092e-01,-6.006165e-01,0.000000e+00
93656,6.013092e-01,-6.006165e-01,0.000000e+00
93657,6.013092e-01,-6.006165e-01,0.000000e+00
93658,6.013092e-01,-6.030666e-01,0.000000e+00
93659,6.013092e-01,-6.030666e-01,0.000000e+00
93660,6.013092e-01,-6.030666e-01,0.000000e+00
93661,6.013092e-01,-6.030666e-01,0.000000e+00
93662,6.013092e-01,-6.030666e-01,0.000000e+00
93663,6.013092e-01,-6.030666e-01,0.000000e+00
93664,0.000000e+00,-9.942370e-01,9.924796e-01
93665,0.000000e+00,-9.942370e-01,9.924796e-01
93666,0.000000e+00,-9.942370e-01,9.924796e-01
93667,0.000000e+00,-9.942370e-01,9.924796e-01
93668,0.000000e+00,-9.942370e-01,9.924796e-01
93669,0.000000e+00,-9.942370e-01,9.924796e-01
93670,0.000000e+00,-9.942370e-01,9.924796e-01
93671,0.000000e+00,-9.942370e-01,9.924796e-01
93672,0.000000e+00,-9.942370e-01,9.924796e-01
93673,0.000000e+00,-9.942370e-01,9.924796e-01
93674,0.000000e+00,-9.914117e-01,9.924796e-01
93675,9.924796e-01,-9.914117e-01,0.000000e+00
93676,9.924796e-01,-9.914117e-01,0.000000e+00
93677,9.924796e-01,-9.914117e-01,0.000000e+00
93678,9.924796e-01,-9.914117e-01,0.000000e+00
93679,9.924796e-01,-9.914117e-01,0.000000e+00
93680,9.924796e-01,-9.914117e-01,0.000000e+00
93681,9.924796e-01,-9.914117e-01,0.000000e+00
93682,9.924796e-01,-9.914117e-01,0.000000e+00
